"Cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"M.APC.24h.5"	"GO:0002696"	"positive regulation of leukocyte activation"	"36/833"	"327/16992"	4.96976167891858e-06	0.000228655053542097	0.00017941517796018	"301/79915/6363/6347/6366/729230/1236/912/51744/29126/952/1604/941/11151/1445/284467/2621/2624/3109/51561/90865/3569/11006/1326/4436/64127/22976/146850/5724/10125/6714/148022/28755/7409/7412/7494"	36
"M.APC.24h.6"	"GO:0002696"	"positive regulation of leukocyte activation"	"21/447"	"327/16992"	0.000163328374124434	0.0100966343069238	0.00835616459546783	"596/604/912/51744/952/942/1026/11221/1947/2268/3122/3566/3965/64127/5724/55423/6850/7037/7048/7374/7409"	21
"M.APC.24h.7"	"GO:0002696"	"positive regulation of leukocyte activation"	"16/187"	"327/16992"	6.94780569196929e-07	0.000168136897745657	0.00014767134378633	"639/23529/3122/975/3125/3956/920/972/3115/3126/3109/64127/5058/3113/9308/3117"	16
"M.APC.24h.9"	"GO:0002696"	"positive regulation of leukocyte activation"	"11/152"	"327/16992"	0.000176077022828045	0.0147371132439716	0.0126034079497969	"23529/3122/11151/3956/920/972/3115/3109/64127/5058/3113"	11
"M.APC.4h.1"	"GO:0002696"	"positive regulation of leukocyte activation"	"13/216"	"327/16992"	0.000293368065821146	0.0157245283280134	0.0130265714840934	"596/84433/729230/29126/958/3586/3559/3965/4208/64127/80380/7037/7057"	13
"M.APC.5d.1"	"GO:0002696"	"positive regulation of leukocyte activation"	"29/625"	"327/16992"	1.17724234268343e-05	0.00108916265608482	0.000897079256946363	"10666/29126/80381/920/958/941/975/942/11151/9093/2205/2207/3109/3113/3119/3329/23308/3485/3569/3956/3965/4436/8440/64127/5062/7037/7048/7099/7409"	29
"M.Neutr.72h.1"	"GO:0002696"	"positive regulation of leukocyte activation"	"62/1988"	"327/16992"	7.86151468361399e-05	0.00200706454298193	0.0016043181751231	"100/8915/596/604/6347/29126/51293/952/1604/941/975/9308/942/23529/11151/1540/9093/51571/2207/2268/2624/3133/3135/3329/23308/3485/3543/3553/51561/3566/3572/3735/3956/3965/10859/4067/10892/4282/4690/64127/55795/5170/57162/4860/55012/639/5724/5777/5788/29108/5879/64926/55423/6850/7037/7048/7057/7099/8764/8673/7409/7784"	62
"Musc.Skel.24h.1"	"GO:0002696"	"positive regulation of leukocyte activation"	"36/833"	"327/16992"	4.96976167891858e-06	0.000228655053542097	0.00017941517796018	"301/79915/6363/6347/6366/729230/1236/912/51744/29126/952/1604/941/11151/1445/284467/2621/2624/3109/51561/90865/3569/11006/1326/4436/64127/22976/146850/5724/10125/6714/148022/28755/7409/7412/7494"	36
"E.Br.20h.1"	"GO:0030595"	"leukocyte chemotaxis"	"77/4773"	"191/16992"	0.000169697230905799	0.0358303581826815	0.0319809104710815	"6868/199/301/566/27202/57118/6356/6357/6360/6361/6362/6363/6367/6368/6369/6370/6351/6352/6354/6355/1236/1435/6376/1525/2919/10563/9547/2921/6374/3576/3577/3579/2833/1588/23604/1906/1908/2155/2321/63940/26585/3603/23765/84818/51561/3565/3569/3672/3680/3735/3929/3958/3965/1432/79148/4354/11240/5144/5228/5293/23396/7941/5473/2185/6223/1901/7857/5054/6441/23075/6850/7057/7060/8995/54210/7409/7422"	77
"E.Pr.24h.2"	"GO:0030595"	"leukocyte chemotaxis"	"20/842"	"191/16992"	0.00130102499681674	0.0302822687343186	0.0251309648917823	"3569/6347/7057/51561/1906/101/5054/1525/2920/6288/6376/6374/719/9547/63940/11240/3965/2150/6372/54210"	20
"E.Pr.6h.1"	"GO:0030595"	"leukocyte chemotaxis"	"8/198"	"191/16992"	0.00182066056535384	0.0183020135566687	0.0129675641529223	"1435/9547/1906/26585/3569/5054/7057/7424"	8
"F.Co.48h.1"	"GO:0030595"	"leukocyte chemotaxis"	"8/125"	"191/16992"	8.43642560387766e-05	0.00783575210088157	0.00654666626860907	"6356/6347/6354/6355/9023/6387/4856/7422"	8
"F.F.36h.1"	"GO:0030595"	"leukocyte chemotaxis"	"22/931"	"191/16992"	0.000795398325952704	0.012453026245595	0.0100149620177683	"101/683/727/6356/6363/6347/6367/6348/6352/1236/11151/2920/3576/1880/3569/3735/100528032/4067/2185/6850/7409/7422"	22
"F.F.8h.1"	"GO:0030595"	"leukocyte chemotaxis"	"12/423"	"191/16992"	0.00306343069182869	0.0257247913553999	0.0199323656367893	"6367/6348/1235/1236/11151/1880/3735/4067/2185/26228/6850/7409"	12
"L.Pbmc.24h.1"	"GO:0030595"	"leukocyte chemotaxis"	"12/264"	"191/16992"	4.55066403288881e-05	0.00149876962638755	0.00116649575112062	"6369/1906/54210/7941/199/3965/6279/6283/972/6363/6357/2621"	12
"L.Pbmc.24h.2"	"GO:0030595"	"leukocyte chemotaxis"	"14/302"	"191/16992"	8.40032836815512e-06	0.0003796341169753	0.000273050622797484	"6369/1240/1906/6368/54210/3569/7941/199/3965/4283/972/6363/6357/3627"	14
"L.Pbmc.8h.1"	"GO:0030595"	"leukocyte chemotaxis"	"8/196"	"191/16992"	0.00170815920175898	0.0203030633638729	0.014992968298809	"1906/7057/54210/3569/7941/101/23075/3627"	8
"L.Pbmc.8h.2"	"GO:0030595"	"leukocyte chemotaxis"	"13/220"	"191/16992"	1.26399436878613e-06	8.89955218839211e-05	6.45709690434674e-05	"2920/1906/7057/54210/3569/101/6351/4283/6283/26585/6355/23075/3627"	13
"L.T.10d.1"	"GO:0030595"	"leukocyte chemotaxis"	"13/295"	"191/16992"	3.02124303656564e-05	0.00153975481780238	0.00116320990426494	"301/57118/6351/6352/3576/2833/2207/3458/3603/3565/3569/7057/54210"	13
"M.APC.12h.1"	"GO:0030595"	"leukocyte chemotaxis"	"30/1114"	"191/16992"	7.07545077112403e-06	0.00104898611575322	0.000903316948072828	"30817/708/719/728/57118/6357/6361/6362/6347/6367/6368/6352/6354/1236/1435/10563/3576/1588/1906/2321/3146/23765/3569/3672/3965/7941/5054/23075/54210/7422"	30
"M.APC.12h.2"	"GO:0030595"	"leukocyte chemotaxis"	"19/606"	"191/16992"	5.49924251485622e-05	0.00354939825161583	0.00283721101368481	"30817/708/728/6367/6355/9023/11151/3576/1906/2207/23765/3569/3958/3965/7941/23075/54210/7409/7422"	19
"M.APC.18h.1"	"GO:0030595"	"leukocyte chemotaxis"	"31/674"	"191/16992"	2.15720497633825e-11	5.71045085835747e-09	4.93529354046101e-09	"683/708/57118/6362/6347/6367/6369/6351/6354/6355/1435/2919/6374/6372/3576/1588/1906/26585/3269/3680/3958/3965/11240/7941/5473/5054/23075/7057/54210/7409/10451"	31
"M.APC.24h.1"	"GO:0030595"	"leukocyte chemotaxis"	"28/1115"	"191/16992"	5.19049458419213e-05	0.00206789304234215	0.00181831220802015	"6868/708/719/727/728/27202/57118/1230/729230/1435/1441/2919/58191/2920/3576/7852/1588/2621/3269/3553/3735/3815/3965/8792/8995/54210/7409/7422"	28
"M.APC.24h.2"	"GO:0030595"	"leukocyte chemotaxis"	"23/390"	"191/16992"	8.70623645285003e-11	9.75995424356632e-08	7.83046828401578e-08	"728/6357/6347/6351/6355/2919/10563/58191/2920/6372/3576/4283/7852/1588/2621/1880/3269/3553/3735/5293/6850/8995/54210"	23
"M.APC.24h.3"	"GO:0030595"	"leukocyte chemotaxis"	"39/955"	"191/16992"	1.51452169227166e-12	6.39681459838789e-09	5.22553095305645e-09	"6868/708/719/728/6361/6367/6369/10344/6348/6351/6354/6355/1236/9023/1435/1441/3577/1588/1906/2867/2321/2621/3586/3569/3570/3958/3965/5294/7941/5473/5800/6283/6279/6280/7057/8740/8995/54210/7409"	39
"M.APC.24h.4"	"GO:0030595"	"leukocyte chemotaxis"	"22/584"	"191/16992"	7.14913121020092e-07	0.000256355929979121	0.000236297600000325	"683/719/728/27202/6346/6366/1230/1525/6372/3576/23604/3680/3815/11240/7941/2185/6283/6279/6280/7060/8995/54210"	22
"M.APC.24h.5"	"GO:0030595"	"leukocyte chemotaxis"	"40/833"	"191/16992"	3.73975570402498e-15	1.38499635978416e-11	1.0867433914778e-11	"301/728/27202/6346/6363/6347/6366/6367/6351/6355/729230/1236/11151/1435/1525/10563/3576/4283/7852/23604/1906/2321/2621/3269/80270/51561/3569/3815/11240/5293/5294/7941/6279/6280/5054/8995/54210/7226/7409/7422"	40
"M.APC.24h.6"	"GO:0030595"	"leukocyte chemotaxis"	"16/447"	"191/16992"	4.6836607203764e-05	0.00507876953499276	0.00420328526187625	"1230/1441/6372/2833/7852/2841/3815/3958/3965/23396/7857/23075/6850/7060/54210/7409"	16
"M.APC.4h.1"	"GO:0030595"	"leukocyte chemotaxis"	"13/216"	"191/16992"	1.02841024473795e-06	0.000254412872852096	0.000210761646107834	"708/6357/6367/6355/729230/1588/1906/2867/3586/3965/7941/5800/7057"	13
"M.APC.5d.1"	"GO:0030595"	"leukocyte chemotaxis"	"20/625"	"191/16992"	2.60140059520412e-05	0.00198388779817862	0.00163401176299275	"30817/708/728/6346/6367/6355/9023/11151/3576/1906/2207/23765/3569/3958/3965/7941/23075/54210/7409/7422"	20
"M.Neutr.36h.1"	"GO:0030595"	"leukocyte chemotaxis"	"12/315"	"191/16992"	0.000240481089640004	0.0142827874928325	0.0121354999326435	"566/683/719/1269/3576/2867/3735/3815/6283/6279/54210/7409"	12
"M.Neutr.72h.1"	"GO:0030595"	"leukocyte chemotaxis"	"44/1988"	"191/16992"	6.95888347966753e-06	0.000354078453953374	0.000283027519510119	"102/6868/30817/566/683/708/719/728/811/6347/6367/6348/6351/6354/1230/1269/11151/10488/1435/1441/58191/3576/3579/1588/23604/1906/2207/2867/23765/3553/51561/3735/3965/4067/5294/57580/5879/6283/6279/6280/6850/7057/54210/7409"	44
"Musc.Skel.24h.1"	"GO:0030595"	"leukocyte chemotaxis"	"40/833"	"191/16992"	3.73975570402498e-15	1.38499635978416e-11	1.0867433914778e-11	"301/728/27202/6346/6363/6347/6366/6367/6351/6355/729230/1236/11151/1435/1525/10563/3576/4283/7852/23604/1906/2321/2621/3269/80270/51561/3569/3815/11240/5293/5294/7941/6279/6280/5054/8995/54210/7226/7409/7422"	40
"O.Test.24h.1"	"GO:0030595"	"leukocyte chemotaxis"	"5/48"	"191/16992"	0.000197004673244214	0.0416214381174013	0.0338746861262372	"6356/1588/3965/6279/54210"	5
"E.Pr.24h.1"	"GO:0032943"	"mononuclear cell proliferation"	"29/922"	"257/16992"	0.000154350672785465	0.00712137186640464	0.00588038053248345	"5621/596/3635/10451/11119/23240/942/126259/3479/3113/27242/283234/5788/3559/3718/7292/604/64926/1051/51176/196/100133941/3575/59067/3115/3952/50943/57162/8660"	29
"F.F.36h.1"	"GO:0032943"	"mononuclear cell proliferation"	"47/931"	"257/16992"	2.20092812717718e-13	1.54015393090291e-10	1.2386212648484e-10	"100/79915/652/695/11119/84433/6363/6352/977/29126/952/973/941/942/1051/11151/1380/81704/2064/1880/3070/3109/3113/3329/23308/3447/3449/3452/22806/3569/3635/10859/4067/4208/4332/8654/4860/26191/5777/5788/64926/6304/6850/7099/23495/27242/10673"	47
"F.F.8h.1"	"GO:0032943"	"mononuclear cell proliferation"	"36/423"	"257/16992"	3.27141216010042e-17	1.39798346308291e-14	1.08320091523325e-14	"100/596/652/695/977/29126/952/958/973/941/942/11151/1380/81704/1880/3109/3113/3115/22806/3635/3659/10859/4067/4208/4332/8654/5580/26191/5777/5788/64926/6850/7037/23495/27242/10673"	36
"L.Pbmc.24h.1"	"GO:0032943"	"mononuclear cell proliferation"	"19/264"	"257/16992"	2.13523632632365e-08	2.7125127188333e-06	2.11115471362076e-06	"2000/3620/23529/30835/3614/7940/29108/199/3965/920/5621/3115/10673/972/3109/6363/3113/1026/10148"	19
"L.Pbmc.24h.2"	"GO:0032943"	"mononuclear cell proliferation"	"23/302"	"257/16992"	2.15923981645093e-10	6.74942379292286e-08	4.85450144698573e-08	"3620/23529/202309/30835/3614/2534/7940/975/1051/3569/199/3965/920/5621/3115/10673/972/3109/6363/3113/958/1026/10148"	23
"L.Pbmc.2M.1"	"GO:0032943"	"mononuclear cell proliferation"	"6/69"	"257/16992"	0.000610200543044922	0.0157332788666177	0.0126640482546592	"3569/3606/196/3586/301/10859"	6
"L.Pbmc.6h.1"	"GO:0032943"	"mononuclear cell proliferation"	"6/90"	"257/16992"	0.0024365502037454	0.0259634256594452	0.0183829809741575	"1051/29108/3569/5027/1026/100"	6
"L.Pbmc.8h.1"	"GO:0032943"	"mononuclear cell proliferation"	"10/196"	"257/16992"	0.000821581305127033	0.0116739234537596	0.00862070718728988	"639/23529/57162/29108/3569/942/6556/5027/1026/100"	10
"L.Pbmc.8h.2"	"GO:0032943"	"mononuclear cell proliferation"	"15/220"	"257/16992"	1.34189694890874e-06	9.2590889474703e-05	6.71795988316838e-05	"639/23529/7037/57162/1051/29108/3569/6556/5027/3109/1493/1026/5580/10457/100"	15
"L.T.10d.1"	"GO:0032943"	"mononuclear cell proliferation"	"21/295"	"257/16992"	4.56927116854219e-09	1.69291496794488e-06	1.27891495127934e-06	"301/6352/51744/29126/940/952/959/973/941/942/1493/2000/3280/3113/3458/3565/3569/7940/51237/7293/10673"	21
"M.APC.12h.1"	"GO:0032943"	"mononuclear cell proliferation"	"38/1114"	"257/16992"	2.04406851690514e-06	0.000530333576711038	0.000456687939698016	"100/196/84433/836/6352/4064/30835/952/958/941/942/1178/1435/1493/1503/9093/3280/3109/3113/3146/3329/3485/3569/3635/3965/10892/8440/4860/5621/26191/5788/54542/6777/7037/7048/27242/7412/11326"	38
"M.APC.12h.2"	"GO:0032943"	"mononuclear cell proliferation"	"26/606"	"257/16992"	1.80501895092315e-06	0.000336672134726185	0.000269118825482899	"196/30835/29126/80381/958/941/975/942/11151/1503/9093/3109/3113/3329/23308/3569/3958/3965/8440/5621/26191/7037/7048/7099/27242/57045"	26
"M.APC.18h.1"	"GO:0032943"	"mononuclear cell proliferation"	"26/674"	"257/16992"	1.21406051030451e-05	0.000703851580849039	0.000608308213584154	"100/10385/977/4064/29126/920/975/1435/1493/1503/9093/3109/3113/3329/3958/3965/10892/4208/4860/5621/5788/7037/7048/27242/10673/10451"	26
"M.APC.24h.1"	"GO:0032943"	"mononuclear cell proliferation"	"29/1115"	"257/16992"	0.00305641257983226	0.0481675147074832	0.0423540184280554	"79915/64343/596/604/896/729230/977/4064/29126/952/1604/942/1051/1435/2322/3070/3553/3965/10859/4332/5027/80380/23228/5621/64926/6556/27242/8995/7784"	29
"M.APC.24h.10"	"GO:0032943"	"mononuclear cell proliferation"	"11/107"	"257/16992"	6.58806361624473e-07	9.47131028123654e-05	7.82816970871432e-05	"5788/896/57162/29108/942/5621/3115/5027/6363/958/596"	11
"M.APC.24h.2"	"GO:0032943"	"mononuclear cell proliferation"	"20/390"	"257/16992"	2.13665210968489e-06	0.000237346438517496	0.000190424433635074	"596/4064/51744/29126/942/1051/202309/1880/23308/3553/4332/8440/80380/64926/6556/6850/7099/27242/8995/7412"	20
"M.APC.24h.3"	"GO:0032943"	"mononuclear cell proliferation"	"43/955"	"257/16992"	1.09939671341222e-10	4.59822675384661e-08	3.75627210415842e-08	"196/596/10385/4064/30835/51744/80381/952/920/958/941/975/1051/339390/1435/2534/202309/3109/3115/3329/23308/3586/3559/3569/3659/3958/3965/10892/8440/80380/5294/4860/639/5621/26191/6556/7037/7048/7099/8764/8740/8995/11326"	43
"M.APC.24h.4"	"GO:0032943"	"mononuclear cell proliferation"	"21/584"	"257/16992"	0.000227176524115848	0.018102603393898	0.0166861821221933	"79915/596/4064/30835/29126/952/966/2322/3280/3109/3440/3441/4332/80380/8654/639/5621/6304/6556/8995/11326"	21
"M.APC.24h.5"	"GO:0032943"	"mononuclear cell proliferation"	"30/833"	"257/16992"	9.63611390998878e-06	0.00039571776874987	0.000310501660918647	"301/79915/652/6363/729230/4064/912/30835/51744/29126/952/1604/941/11151/1435/2000/2322/3109/51561/3569/4332/8654/5294/26191/6304/6385/148022/8995/7412/11326"	30
"M.APC.24h.6"	"GO:0032943"	"mononuclear cell proliferation"	"16/447"	"257/16992"	0.00132447644952941	0.0316452593506209	0.0261902122788302	"596/604/912/51744/952/942/1026/1947/2000/3958/3965/5027/5621/6850/7037/7048"	16
"M.APC.24h.7"	"GO:0032943"	"mononuclear cell proliferation"	"12/187"	"257/16992"	2.84488096282984e-05	0.00266501106969608	0.00234062701967291	"639/23529/7940/975/1051/920/972/5621/6556/3115/3109/3113"	12
"M.APC.24h.9"	"GO:0032943"	"mononuclear cell proliferation"	"10/152"	"257/16992"	0.000107537891623309	0.0118807862665432	0.0101606327916929	"23529/3614/7940/11151/920/972/6556/3115/3109/3113"	10
"M.APC.4h.1"	"GO:0032943"	"mononuclear cell proliferation"	"12/216"	"257/16992"	0.000114630401084816	0.00819225266419482	0.00678665602679925	"596/84433/729230/29126/958/1503/3586/3559/3965/4208/80380/7037"	12
"M.APC.5d.1"	"GO:0032943"	"mononuclear cell proliferation"	"28/625"	"257/16992"	2.96249629760574e-07	9.18768851764128e-05	7.5673589637087e-05	"196/10385/30835/29126/80381/920/958/941/975/942/11151/9093/3109/3113/3329/23308/3485/3569/3958/3965/8440/5621/26191/7037/7048/7099/27242/57045"	28
"M.Neutr.72h.1"	"GO:0032943"	"mononuclear cell proliferation"	"66/1988"	"257/16992"	3.63212856076484e-10	1.26602381146159e-07	1.01197792466047e-07	"100/64343/596/604/10385/896/29126/51293/952/1604/973/941/975/942/1051/1178/23529/11151/1435/9093/2000/2322/202309/3133/3135/3251/3329/23308/3485/3553/51561/3572/3615/83737/3965/10859/7940/4067/10892/4282/4332/51237/4690/57162/5294/23228/4860/639/5580/5621/26191/5777/5788/29108/64926/11035/6385/6556/6850/29110/7037/7048/7099/8764/11326/7784"	66
"Musc.Skel.24h.1"	"GO:0032943"	"mononuclear cell proliferation"	"30/833"	"257/16992"	9.63611390998878e-06	0.00039571776874987	0.000310501660918647	"301/79915/652/6363/729230/4064/912/30835/51744/29126/952/1604/941/11151/1435/2000/2322/3109/51561/3569/4332/8654/5294/26191/6304/6385/148022/8995/7412/11326"	30
"E.Corn.6h.1"	"GO:0040017"	"positive regulation of locomotion"	"10/133"	"438/16992"	0.00235366172977293	0.0415459257590887	0.0330551609994596	"650/1435/1839/4254/5154/56034/5724/80031/7042/7057"	10
"E.Pan.3d.1"	"GO:0040017"	"positive regulation of locomotion"	"48/681"	"438/16992"	2.53946248482169e-10	4.94400358091167e-08	3.59888431252238e-08	"10396/11116/152007/196527/2113/2149/2247/2252/2277/2294/2324/23604/2621/27286/29105/3479/3717/4193/4254/4920/5054/5058/5091/5154/5159/5328/538/56034/57214/5743/6615/6648/6662/6809/7046/7048/7057/708/7423/7474/7481/80310/858/8828/8829/8895/9037/9423"	48
"E.Pan.7d.1"	"GO:0040017"	"positive regulation of locomotion"	"78/1573"	"438/16992"	1.13568414035799e-08	2.14252687306847e-06	1.70167119106997e-06	"102/10396/10457/11116/11151/1277/1436/152007/153090/1902/196527/2041/2113/2149/2241/2252/22800/2294/22954/23075/23604/25777/2621/27286/2886/3479/3480/3678/3685/3717/388/3958/4254/4638/4641/4920/5054/5058/5154/5156/5168/5216/5328/5335/538/54828/55140/55737/5578/56034/57007/57214/5743/596/6239/6615/6662/6714/6809/7010/7042/7046/7048/7057/7494/80031/80139/81/8613/8660/8817/8826/8828/8895/9037/9423/9564/9759"	78
"E.Pr.24h.1"	"GO:0040017"	"positive regulation of locomotion"	"43/922"	"438/16992"	0.000125267805642796	0.00670182760188957	0.00553394729295441	"6347/7015/7124/55604/1906/596/6648/4638/5054/57118/3554/4921/375056/3479/1277/9732/1236/6997/1839/9759/5788/4254/23075/4233/154810/51176/5578/2041/623/1907/132141/1956/4303/3673/150/1672/4851/10911/7074/23224/3576/8660/5155"	43
"E.Pr.24h.2"	"GO:0040017"	"positive regulation of locomotion"	"50/842"	"438/16992"	3.23555298777422e-08	1.61162894321034e-05	1.33747542978835e-05	"3569/6347/7057/51561/1906/9043/101/5054/3725/1398/5743/4254/4318/57007/64750/4233/2335/3037/1277/3918/29126/2920/83483/8613/6374/9734/3552/719/29108/3685/6317/25777/2113/2149/8754/56034/9547/7046/63940/1826/5154/2152/80031/2651/3965/1672/2150/2886/6372/9525"	50
"E.Pr.48h.1"	"GO:0040017"	"positive regulation of locomotion"	"13/183"	"438/16992"	0.000944659621232356	0.03455319570887	0.0292329282335714	"57118/6347/1366/9547/3491/1906/2149/2152/2625/3569/3685/3918/388"	13
"E.Pr.6h.1"	"GO:0040017"	"positive regulation of locomotion"	"21/198"	"438/16992"	4.46188459591148e-08	8.83190686190714e-06	6.25768954163437e-06	"29126/1435/9547/3491/1906/2149/2152/642273/2886/3091/3569/4780/5154/56034/5054/6546/4088/7057/7424/79720/7476"	21
"F.F.36h.1"	"GO:0040017"	"positive regulation of locomotion"	"44/931"	"438/16992"	7.7051659878146e-05	0.00195224153784525	0.00157003000438917	"101/25960/10396/652/6356/6363/6347/6348/6352/1236/29126/11151/1512/2920/3576/1793/1956/2252/1839/9734/3315/3383/3554/3569/3725/3735/9585/4067/5031/80310/5156/5159/10631/9647/5578/2185/5788/10507/80031/4088/10253/23224/7124/7422"	44
"F.F.8h.1"	"GO:0040017"	"positive regulation of locomotion"	"22/423"	"438/16992"	0.00151471440302512	0.014419781173353	0.0111728933688486	"84913/10396/596/652/6348/1235/1236/29126/11151/1512/1793/1956/1839/3383/3725/3735/4067/2185/5788/10507/6776/7124"	22
"L.Pbmc.24h.1"	"GO:0040017"	"positive regulation of locomotion"	"22/264"	"438/16992"	1.44366644868465e-06	7.66436053428553e-05	5.9651889395768e-05	"6369/3315/29085/1906/1436/29108/7941/1902/199/23328/3965/5724/1512/972/5058/6363/5168/2621/7130/4318/57214/5025"	22
"L.Pbmc.24h.2"	"GO:0040017"	"positive regulation of locomotion"	"22/302"	"438/16992"	1.26953455667544e-05	0.000523299354075777	0.000376381384471851	"6369/1240/3315/1906/1436/3569/7941/1902/199/23328/4233/3965/4283/5724/1512/972/5058/6363/5168/3627/4318/57214"	22
"L.Pbmc.6h.1"	"GO:0040017"	"positive regulation of locomotion"	"8/90"	"438/16992"	0.00224029990348536	0.0249009709407661	0.0176307272024262	"1906/29108/3569/1902/23328/5724/4318/57214"	8
"L.Pbmc.8h.1"	"GO:0040017"	"positive regulation of locomotion"	"16/196"	"438/16992"	5.02426289301982e-05	0.00174867482058367	0.00129132366284136	"5328/3552/3091/1906/7057/29108/8829/3569/7941/1902/101/23328/23075/3627/57214/5025"	16
"L.Pbmc.8h.2"	"GO:0040017"	"positive regulation of locomotion"	"19/220"	"438/16992"	4.474799750321e-06	0.000208622420791993	0.000151366625978141	"5328/3552/3091/2920/1906/7057/29108/8829/3569/1902/101/23328/6351/4283/23075/3627/10457/57214/5025"	19
"L.T.10d.1"	"GO:0040017"	"positive regulation of locomotion"	"19/295"	"438/16992"	0.000247423210906341	0.00635141396322134	0.00479818445293147	"57118/6351/6352/29126/3576/2625/3458/3603/3565/3569/3717/3725/8828/7803/9693/388/4088/7057/79720"	19
"M.APC.12h.1"	"GO:0040017"	"positive regulation of locomotion"	"53/1114"	"438/16992"	1.13043832751043e-05	0.00136414987940735	0.00117471498170912	"91/708/719/728/57118/6347/6352/6354/1236/23122/80781/64506/1435/10563/3576/1793/1906/4072/2152/2268/2321/27086/2651/152007/3091/3146/3554/3569/3685/3717/3965/4318/4641/4851/8828/5154/56034/7941/25865/5788/9693/22902/5054/4088/8877/10253/6776/23075/7048/7124/22954/7422/80139"	53
"M.APC.12h.2"	"GO:0040017"	"positive regulation of locomotion"	"29/606"	"438/16992"	0.00107716415580038	0.0219033268351274	0.0175084213513293	"91/708/728/29126/11151/3576/1906/2651/3554/3569/3685/3725/3958/3965/1902/4318/91663/4641/4851/5154/56034/7941/8613/6546/23075/7048/7124/8784/7422"	29
"M.APC.18h.1"	"GO:0040017"	"positive regulation of locomotion"	"39/674"	"438/16992"	2.19097904543262e-06	0.000161297790678039	0.00013940264335852	"91/708/57118/6347/6369/6351/6354/29126/1435/2919/6374/6372/3576/1906/3315/3554/3642/3685/3717/3958/3965/1902/4318/4851/5154/56034/7941/8613/5473/5788/388/5054/6546/8877/10253/23075/7048/7057/7074"	39
"M.APC.24h.2"	"GO:0040017"	"positive regulation of locomotion"	"27/390"	"438/16992"	3.46345588158612e-06	0.000322101396987509	0.000258423831752129	"91/596/728/6347/6351/29126/2919/10563/58191/2920/6372/3576/4283/2335/2621/1839/3643/3673/3725/3735/1902/5293/5328/5743/10371/4088/8995"	27
"M.APC.24h.3"	"GO:0040017"	"positive regulation of locomotion"	"55/955"	"438/16992"	1.77886542807308e-08	2.77815833917605e-06	2.26946586782662e-06	"90/91/6868/538/10396/596/708/719/728/55604/6369/10344/6348/6351/6354/1236/1435/1601/1793/1906/2321/2621/2651/1839/3554/3569/3570/3676/3685/3690/3725/3958/3965/4323/4318/4641/4851/5031/5154/56034/7941/5328/8613/5473/5979/6239/4088/7046/7048/7057/7124/8764/8740/8995/22954"	55
"M.APC.24h.4"	"GO:0040017"	"positive regulation of locomotion"	"29/584"	"438/16992"	0.00060517209194406	0.0313741627907866	0.0289193207665849	"91/596/719/728/6346/6366/1230/29126/6372/3576/23604/1672/2152/2294/1839/3383/3676/3815/91663/4638/7941/83483/5724/5747/2185/6546/7060/8995/80139"	29
"M.APC.24h.5"	"GO:0040017"	"positive regulation of locomotion"	"55/833"	"438/16992"	1.32167836879502e-10	5.26000626968827e-08	4.12728669814436e-08	"91/25960/652/728/6346/6363/6347/6366/6351/729230/1236/29126/11151/1435/10563/3576/4283/23604/1906/2149/2321/2335/2294/2621/152007/1839/3315/3383/51561/3569/3676/9270/3725/3815/4318/8828/5293/7941/83483/5724/5743/5747/10371/5054/6546/6615/10253/6714/6776/7124/8995/22954/7422/7494/80149"	55
"M.APC.24h.6"	"GO:0040017"	"positive regulation of locomotion"	"23/447"	"438/16992"	0.00137397388207303	0.0317239695097609	0.0262553542880499	"91/596/650/1230/4680/6372/1672/2268/2294/3815/3958/3965/91663/56034/5724/5747/949/7857/10507/23075/7048/7060/79720"	23
"M.Neutr.36h.1"	"GO:0040017"	"positive regulation of locomotion"	"25/315"	"438/16992"	6.89946757679366e-07	0.000419832602047894	0.000356714578049314	"91/566/719/29126/3576/2335/152007/1839/3091/3678/3735/3815/1902/4641/26012/5025/56034/5788/5979/6386/57698/6546/7046/7124/79720"	25
"M.Neutr.72h.1"	"GO:0040017"	"positive regulation of locomotion"	"70/1988"	"438/16992"	0.00406304413890786	0.0344478396813352	0.0275353851911431	"91/102/6868/566/9530/596/708/719/728/811/146206/6347/6348/6351/6354/1230/29126/29105/128866/11151/10488/1435/1436/1512/58191/3576/23604/1906/11116/2268/4303/152007/1839/3091/3383/3552/51561/3676/3717/3725/3735/3965/1902/4067/4780/4851/26012/5025/56034/29085/57580/5724/5743/7803/5788/29108/5879/5979/56729/6386/10507/7046/7048/7057/7114/7124/8764/79720/80149/7784"	70
"Musc.Skel.24h.1"	"GO:0040017"	"positive regulation of locomotion"	"55/833"	"438/16992"	1.32167836879502e-10	5.26000626968827e-08	4.12728669814436e-08	"91/25960/652/728/6346/6363/6347/6366/6351/729230/1236/29126/11151/1435/10563/3576/4283/23604/1906/2149/2321/2335/2294/2621/152007/1839/3315/3383/51561/3569/3676/9270/3725/3815/4318/8828/5293/7941/83483/5724/5743/5747/10371/5054/6546/6615/10253/6714/6776/7124/8995/22954/7422/7494/80149"	55
