"Cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"E.Pr.24h.1"	"DOID:16"	"integumentary system disease"	"44/545"	"394/8007"	0.000694257493477331	0.00526857088508031	0.00302563767447573	"6347/3123/7124/3117/841/596/284119/6648/1131/624/8288/2706/4312/3162/367/4846/3479/1277/4313/6376/4254/820/3559/4233/1001/3557/2261/302/623/1950/10161/1956/3575/7185/1672/9882/3952/4852/50943/4855/3576/6256/947/26525"	44
"E.Pr.24h.2"	"DOID:16"	"integumentary system disease"	"40/504"	"394/8007"	0.00168356639978037	0.0142608210825111	0.00992441041816968	"3569/6347/6318/1803/667/4254/4318/3688/1030/4233/200879/80326/602/3909/55806/1277/3918/10630/6376/7431/820/3552/1673/595/2149/241/7076/5915/1950/10161/2152/3486/5663/857/1672/9173/2150/3620/1026/3713"	40
"E.Pr.48h.1"	"DOID:16"	"integumentary system disease"	"15/120"	"394/8007"	0.000761457971671704	0.0102724168842805	0.00715057881588286	"3730/6347/1382/1543/2149/2152/2706/3486/3595/3569/3918/4311/4313/3177/7037"	15
"E.Pr.48h.2"	"DOID:16"	"integumentary system disease"	"17/173"	"394/8007"	0.00492328648041839	0.0495454544219883	0.0361945873247133	"154/596/6347/1510/3576/4283/1543/2312/3383/3479/3557/9235/3853/286887/23175/4321/10"	17
"E.Pr.6h.1"	"DOID:16"	"integumentary system disease"	"16/132"	"394/8007"	0.000722760297336021	0.0118684848825704	0.00824867707762993	"241/3730/64919/602/595/1382/1543/2149/2152/3486/3569/3914/10161/4803/10630/4088"	16
"F.F.36h.1"	"DOID:16"	"integumentary system disease"	"48/536"	"394/8007"	3.14048960069199e-05	0.00165608484943158	0.00111735314214094	"216/240/6356/6363/6347/6367/6348/6352/3576/10800/1803/1956/10516/2697/2876/2952/3077/3117/3315/3329/3383/3569/3713/3861/3909/200879/10161/4174/4288/4311/5111/11168/26191/5966/54453/4088/6609/6850/9333/7098/7099/7124/10673/7157/7185/7227/7421/7422"	48
"L.Pbmc.24h.1"	"DOID:16"	"integumentary system disease"	"26/194"	"394/8007"	2.71670716268505e-06	0.000229359294029704	0.000184851538822622	"6369/3620/4650/3315/29949/8742/820/4000/22918/302/3914/57817/140/2358/1294/6303/10673/64127/3597/6363/11009/5008/6357/1026/4318/3117"	26
"L.Pbmc.24h.2"	"DOID:16"	"integumentary system disease"	"37/225"	"394/8007"	5.53695143756279e-11	3.93123552066958e-08	2.62276647042448e-08	"6369/3620/3119/710/4650/1240/3315/29949/8742/6368/820/4000/3569/22918/302/4233/3914/57817/140/2358/4283/6303/10673/944/64127/3597/6363/958/5008/6357/1026/10161/341/3627/4318/5468/3117"	37
"L.Pbmc.2M.1"	"DOID:16"	"integumentary system disease"	"7/38"	"394/8007"	0.00222141275914996	0.038176384267088	0.0234220558035484	"3569/22918/114548/3606/7431/3586/326"	7
"L.Pbmc.6h.1"	"DOID:16"	"integumentary system disease"	"18/65"	"394/8007"	1.14901489851252e-09	3.441299621045e-07	1.90494575279708e-07	"10630/29949/820/4000/3569/22918/114548/3914/57817/2358/64127/290/54453/3557/5008/1026/10161/4318"	18
"L.Pbmc.8h.1"	"DOID:16"	"integumentary system disease"	"23/140"	"394/8007"	2.7905960894295e-07	1.91930997706318e-05	1.09339145024431e-05	"5328/3552/11213/10630/240/820/4000/3569/22918/7076/3914/57817/2358/64127/290/7133/54453/3557/5008/1026/10161/3627/29949"	23
"L.Pbmc.8h.2"	"DOID:16"	"integumentary system disease"	"31/158"	"394/8007"	2.12541916185824e-11	1.37089535939857e-08	7.2040523170353e-09	"5328/3552/3119/11213/10630/7037/240/820/1803/4000/7185/3569/22918/7076/302/3914/57817/2358/4283/1294/3176/64127/1493/290/7133/54453/5008/1026/10161/3627/3117"	31
"L.T.10d.1"	"DOID:16"	"integumentary system disease"	"20/186"	"394/8007"	0.000791398435891676	0.00837350603136999	0.00545514032210561	"6352/22918/1493/3576/2833/2706/3458/3595/3603/50616/3565/3569/3914/10161/5329/5468/6256/4088/10673/944"	20
"M.APC.12h.1"	"DOID:16"	"integumentary system disease"	"44/600"	"394/8007"	0.00455653226548857	0.0317519972213188	0.0207823463594327	"140/836/6357/6361/6362/6347/6367/6368/6352/595/958/22918/1294/1382/1475/1493/3576/667/2152/2205/2209/2358/2706/3119/3329/3597/3569/11213/10161/23175/4318/64127/10630/5329/11168/26191/54453/4088/7037/7098/7124/944/7389/7422"	44
"M.APC.24h.2"	"DOID:16"	"integumentary system disease"	"24/244"	"394/8007"	0.000896331276934668	0.00720441374635057	0.00440611014184334	"154/596/6357/6347/22918/1524/3576/4283/1803/2706/3176/3553/3914/4311/4312/4321/5328/4087/4088/6850/9882/7097/7099/8995"	24
"M.APC.24h.3"	"DOID:16"	"integumentary system disease"	"45/543"	"394/8007"	0.000341001091887484	0.00505044026672154	0.00355554270517117	"240/341/360/538/596/597/6361/6367/6369/10344/6348/958/967/22918/1475/1786/1803/2205/2209/3077/3117/3329/3586/3559/3569/3690/4000/10161/4321/4318/64127/10630/5328/5473/26191/6256/4088/7037/7099/7124/8764/8995/944/7185/7389"	45
"M.APC.24h.5"	"DOID:16"	"integumentary system disease"	"47/496"	"394/8007"	8.78207944386464e-06	0.000287613101786567	0.000157923358420373	"154/240/3730/341/602/6346/6363/6347/6367/1524/3576/4283/10800/1673/1786/2149/2209/57817/3315/3383/3486/3569/3815/3914/200879/10161/4171/4288/4318/4650/64127/5111/5329/5468/11168/26191/5966/6037/6256/6318/2030/9333/7124/7133/8995/7185/7422"	47
"M.APC.24h.8"	"DOID:16"	"integumentary system disease"	"9/57"	"394/8007"	0.00169784102618865	0.0212836195508971	0.0142104166625538	"6369/4650/3914/7124/2358/958/6357/4318/596"	9
"M.Neutr.36h.1"	"DOID:16"	"integumentary system disease"	"18/179"	"394/8007"	0.00301486675245534	0.028176160686724	0.0186087750397848	"240/290/566/597/847/3576/60401/2209/3566/83737/3815/4282/64127/5468/6036/6037/7099/7124"	18
"Musc.Skel.24h.1"	"DOID:16"	"integumentary system disease"	"47/496"	"394/8007"	8.78207944386464e-06	0.000287613101786567	0.000157923358420373	"154/240/3730/341/602/6346/6363/6347/6367/1524/3576/4283/10800/1673/1786/2149/2209/57817/3315/3383/3486/3569/3815/3914/200879/10161/4171/4288/4318/4650/64127/5111/5329/5468/11168/26191/5966/6037/6256/6318/2030/9333/7124/7133/8995/7185/7422"	47
